Tumor_Type,Binary_Label,Detailed_Label,Intensity_Mean,Intensity_Std,Contrast,Homogeneity,Energy,Correlation,Dissimilarity
Glioma,0,0,56.73095703125,44.26117944123726,450.16172211646693,0.25925913780523335,0.04994784002583003,0.8844833769514121,10.968880660418735
Glioma,0,0,61.6373291015625,47.08301696387976,613.611995474075,0.2332526514363105,0.040799025877300846,0.8607768945394175,12.705550997041097
Glioma,0,0,56.05755615234375,41.52328883774271,560.7980554242951,0.2428419034348704,0.04309680458513475,0.8362271805041108,11.908798786348815
Glioma,0,0,33.74566650390625,46.30258254052341,246.96467228094008,0.5849510287890503,0.31576156888409745,0.9427437277141467,6.283178785108224
Glioma,0,0,41.8116455078125,35.89416097524112,435.6614255572697,0.3368890569356904,0.10265604234402505,0.8304393830320399,10.035833649793187
Glioma,0,0,45.8128662109375,39.041894759023656,523.9620303733366,0.29841582287024426,0.092756398390818,0.827621583614472,11.356174849069653
Glioma,0,0,46.29119873046875,39.74136177364324,524.1905582288267,0.3284329724442998,0.09727905889580624,0.8335434895085295,10.684565044912365
Glioma,0,0,49.7645263671875,37.580247424733486,544.7181450144743,0.2831459232238301,0.06305843127598064,0.805884935712836,11.55548042346199
Glioma,0,0,51.81939697265625,40.32830252561215,533.5253958321068,0.2835942802938866,0.06387715137515874,0.8350847486032265,11.547609313969875
Glioma,0,0,51.43951416015625,40.67371332594297,494.13223718250583,0.2964813067345431,0.07245840780253074,0.8499511514821286,11.218908269849077
Glioma,0,0,58.73980712890625,48.33780301739766,507.4721772022393,0.28433189310516516,0.07157701024577559,0.8910363817245509,11.66722668601733
Glioma,0,0,43.28924560546875,46.99641324586176,251.1699447618068,0.3781027894610866,0.14101837870005465,0.9432987572687221,8.2460009920032
Glioma,0,0,37.6282958984375,38.206369943046724,297.08175152291193,0.37253279545736306,0.13597627672924073,0.8984602610244926,8.643680443611656
Glioma,0,0,43.52056884765625,47.52758699076457,358.131728951022,0.3467777356895239,0.10599092143722616,0.9209620240142038,9.531996423369334
Glioma,0,0,35.61236572265625,51.38608263141086,252.5215365665477,0.5830563090135964,0.30435470375224394,0.9524974228969169,6.49444227013521
Glioma,0,0,48.45343017578125,48.73020210174048,407.1132111366467,0.32018877923039907,0.08619334616387879,0.9144210545839533,10.195826786186355
Glioma,0,0,38.486328125,40.47442266701616,376.0608291451455,0.43411425091241557,0.18862011747499535,0.8855237576532462,8.888750465001909
Glioma,0,0,34.0260009765625,39.99690152457319,347.8620055248364,0.4671784025877872,0.1869072111811023,0.8917044876088039,7.593855957243982
Glioma,0,0,35.13922119140625,39.88494916263473,403.6926401978276,0.44401031998615814,0.17316197634337818,0.8735351920169868,8.130632565953452
Glioma,0,0,42.1148681640625,48.36357502593517,245.84340488216526,0.4063339741238705,0.16901468659062518,0.9476681443293188,7.749175834290301
Glioma,0,0,50.0772705078125,53.21284452307894,372.1371821767764,0.34358440213994895,0.11712672683683334,0.9344768616598876,9.599371062024888
Glioma,0,0,38.2742919921875,38.618017525177244,265.67535802652856,0.37056569117442245,0.13672129133263053,0.9110957823368181,8.030901370397235
Glioma,0,0,32.93341064453125,32.15696779960402,209.24305005252555,0.4053092026366117,0.15645702534050793,0.8989637339975195,6.877651595147468
Glioma,0,0,44.93304443359375,50.293859093905255,379.91091708362353,0.40666663769401407,0.1585059048451954,0.9251924521125331,9.142528960840636
Glioma,0,0,45.72845458984375,48.272116155694036,401.83964685123647,0.41208681224091687,0.1531537884926501,0.9140303419992695,9.202904851123492
Glioma,0,0,32.02606201171875,49.503261186863504,184.30843899190376,0.6167902750339572,0.3262524187215935,0.9626715305941373,5.6130366401363645
Glioma,0,0,49.7569580078125,47.76676747615735,496.31091463752324,0.3645031477867078,0.1292950440126323,0.8913808388781765,10.497528955996634
Glioma,0,0,48.96343994140625,45.388045255679906,559.0025291691894,0.3416215906741608,0.11067429220255741,0.864401065023191,11.081644717978138
Glioma,0,0,42.5330810546875,39.242746697181296,477.9866461178741,0.34228398447364716,0.11508858390160775,0.8449011081413571,10.2829141947356
Glioma,0,0,37.85577392578125,36.1693980268496,466.6648488844341,0.3431053586129646,0.12684100236527032,0.8218767574473522,10.148340866995179
Glioma,0,0,45.4334716796875,41.942766327756495,495.34522976864184,0.33642999225552916,0.09611744298278654,0.859074517312948,10.446229665897862
Glioma,0,0,41.8668212890625,39.47356788133694,383.1088792412363,0.3862215903040058,0.12999932337162115,0.8770305362373823,8.977191220008189
Glioma,0,0,46.04693603515625,46.27348887951742,474.6137994112605,0.35607574821871024,0.10598861984961333,0.8893161329496247,10.08847962617914
Glioma,0,0,46.20806884765625,48.8787460683876,402.4664333509049,0.3895083705287704,0.13252435223700204,0.9159908403381064,9.356883733300048
Glioma,0,0,41.3826904296875,47.16114002134756,314.65506400549424,0.4329098079986388,0.1669701770874386,0.929534777868941,8.057597146445424
Glioma,0,0,36.1822509765625,44.98451190075012,245.72457898044703,0.4809796673003757,0.20701716714097046,0.9395827857005683,6.8746536711832
Glioma,0,0,24.673095703125,29.865712121659005,192.07855149305982,0.5195284913645504,0.2812136082079852,0.8927468660643,5.990825192588435
Glioma,0,0,50.243896484375,54.32424410797952,337.7157314901225,0.38228723820577065,0.14214098512065468,0.9429537653112701,9.466920875249578
Glioma,0,0,60.08367919921875,59.00264321607147,397.00550989780777,0.34470549010614954,0.11121680320338082,0.9430637657917286,10.531549223256407
Glioma,0,0,44.57098388671875,46.3781990174298,441.4630935786002,0.38259752744893527,0.11383008057149575,0.8976523303863774,9.171776308397646
Glioma,0,0,44.02203369140625,45.123077298079686,469.10721008167263,0.37957348179213435,0.12429751883573037,0.8850824210369495,9.43431183737467
